Monthly_Income,Existing_EMI,Var1,Loan_Amount,Loan_Period,Loan_Info_Missing,Age,Age_Missing,DTI,Log_Income,Loan_to_Income,EMI_Zero_Flag,Gender,City_Category,Employer_Category1,Employer_Category2,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Source,Source_Category,City_Code,Age_Bin,Approved
2390.0,0.0,4,31000.0,4.0,1,23.0,0,0.0,7.779466967458324,12.97071124280037,1,0,0,1,3,10,1,6,1,3,0,0
3400.0,0.0,0,31000.0,4.0,1,23.0,0,0.0,8.131824785007195,9.11764703200692,1,0,0,1,3,0,1,6,1,5,0,0
2000.0,0.0,4,31000.0,5.0,0,25.0,0,0.0,7.601402334583733,15.4999999225,1,1,0,2,0,2,0,25,2,5,1,0
2800.0,500.0,10,20000.0,2.0,0,27.0,0,0.17857142793367345,7.937731775260109,7.142857117346939,0,1,0,2,3,1,1,6,1,3,1,0
5300.0,3000.0,0,30000.0,5.0,0,39.0,0,0.5660377347810609,8.575650760987806,5.660377347810609,0,1,0,2,0,6,0,15,1,1,2,0
1400.0,0.0,0,31000.0,4.0,1,31.0,0,0.0,7.244941546337007,22.14285698469388,1,0,0,2,3,1,1,6,2,4,1,0
1500.0,0.0,0,31000.0,4.0,1,31.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,2,3,1,1,6,2,4,1,0
3000.0,641.4,7,30000.0,4.0,0,41.0,0,0.21379999928733331,8.006700845440367,9.999999966666666,0,1,2,0,3,3,1,6,1,14,2,0
1200.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,2,0,3,51,2,6,1,187,1,0
1100.0,0.0,0,31000.0,4.0,1,32.0,0,0.0,7.00397413672268,28.18181792561984,1,0,0,1,3,2,0,6,2,3,1,0
1200.0,0.0,2,28000.0,5.0,0,26.0,0,0.0,7.0909098220799835,23.33333313888889,1,1,2,2,3,0,1,6,2,25,1,0
1500.0,0.0,2,20000.0,5.0,0,46.0,0,0.0,7.313886831633462,13.333333244444445,1,1,0,0,3,51,2,6,1,5,3,0
2800.0,0.0,7,42000.0,5.0,0,28.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,2,2,4,1,6,2,1,1,0
2000.0,0.0,4,31000.0,5.0,0,25.0,0,0.0,7.601402334583733,15.4999999225,1,0,0,0,3,0,1,25,2,19,1,0
3209.9,0.0,7,50000.0,5.0,0,26.0,0,0.0,8.07430655065844,15.57680919786657,1,1,1,0,3,2,0,6,2,8,1,0
5000.0,1200.0,10,25000.0,4.0,0,26.0,0,0.23999999952,8.517393171418904,4.99999999,0,1,0,2,3,0,1,6,1,2,1,1
1530.0,0.0,2,18000.0,2.0,0,58.0,0,0.0,7.333676395657684,11.764705805459439,1,0,1,0,3,24,0,3,1,8,4,0
2300.0,1000.0,0,10000.0,5.0,0,30.0,0,0.43478260680529296,7.741099090035366,4.34782606805293,0,1,0,1,3,1,1,25,1,0,1,0
4500.0,1810.0,0,31000.0,4.0,1,28.0,0,0.4022222213283951,8.412054873292933,6.888888873580247,0,0,0,2,3,4,1,0,1,3,1,0
1500.0,0.0,2,33000.0,5.0,0,28.0,0,0.0,7.313886831633462,21.999999853333335,1,0,0,0,3,47,1,6,2,11,1,0
26000.0,0.0,7,150000.0,3.0,0,25.0,0,0.0,10.165890277802454,5.769230767011835,1,1,0,1,3,1,1,6,2,1,1,0
2000.0,351.6,2,10000.0,2.0,0,27.0,0,0.17579999912100003,7.601402334583733,4.999999975000001,0,1,2,2,3,1,1,15,1,238,1,0
26000.0,0.0,7,150000.0,3.0,0,25.0,0,0.0,10.165890277802454,5.769230767011835,1,1,0,1,3,1,1,6,2,1,1,0
1150.0,0.0,0,31000.0,4.0,1,30.0,0,0.0,7.048386408721883,26.9565215047259,1,0,0,0,3,23,0,6,2,0,1,0
1865.2,0.0,2,42000.0,5.0,0,34.0,0,0.0,7.531659556799922,22.517692351931736,1,1,1,0,3,0,1,6,2,15,1,0
1600.0,0.0,0,31000.0,4.0,1,29.0,0,0.0,7.3783837129967145,19.37499987890625,1,0,0,1,3,5,1,6,2,0,1,0
1140.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.039660349862076,27.19298221760542,1,0,2,2,2,1,1,6,1,110,0,0
14100.0,0.0,7,150000.0,5.0,0,32.0,0,0.0,9.55400099583723,10.638297864795534,1,1,0,0,3,4,1,6,2,1,1,0
1140.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.039660349862076,27.19298221760542,1,0,2,2,2,1,1,6,1,110,0,0
2421.3,1796.4,0,31000.0,4.0,1,38.0,0,0.7419154968739292,7.792472781017186,12.803039636546318,0,0,2,0,2,15,0,6,1,211,2,0
4800.0,2000.0,0,31000.0,4.0,1,30.0,0,0.4166666657986111,8.476579508530941,6.458333319878473,0,0,0,2,3,0,1,6,1,1,1,0
1800.0,0.0,2,40000.0,5.0,0,45.0,0,0.0,7.496097345175956,22.22222209876543,1,1,1,0,0,2,0,0,2,22,3,0
2500.0,291.7,7,20000.0,5.0,0,38.0,0,0.11667999953327998,7.824445930877619,7.999999967999999,0,0,0,0,3,7,0,6,1,0,2,0
3400.0,0.0,4,65000.0,5.0,0,31.0,0,0.0,8.131824785007195,19.117647002595156,1,1,0,2,3,1,1,15,2,3,1,0
3500.0,0.0,10,41000.0,3.0,0,29.0,0,0.0,8.160803920954665,11.714285680816326,1,1,0,2,3,0,1,6,2,24,1,0
1500.0,0.0,0,31000.0,4.0,1,20.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,5,1,6,2,0,0,0
1780.0,0.0,2,41000.0,5.0,0,24.0,0,0.0,7.484930283289661,23.033707735765688,1,1,1,2,3,3,1,6,2,10,0,0
2800.0,0.0,7,55000.0,5.0,0,24.0,0,0.0,7.937731775260109,19.642857072704082,1,1,2,0,3,0,1,6,1,33,0,0
2350.0,0.0,2,34000.0,5.0,0,28.0,0,0.0,7.762596048540069,14.468085044816657,1,1,1,1,3,33,0,6,2,10,1,0
5500.0,1400.0,10,50000.0,4.0,0,28.0,0,0.2545454540826446,8.612685172875459,9.090909074380166,0,1,0,1,3,0,1,6,1,0,1,0
1200.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,0,0,3,4,1,6,2,1,0,0
2000.0,0.0,2,29000.0,5.0,0,26.0,0,0.0,7.601402334583733,14.499999927500001,1,1,2,0,3,18,0,6,2,14,1,0
1300.0,0.0,0,31000.0,4.0,1,31.0,0,0.0,7.170888478512505,23.846153662721896,1,0,0,2,3,0,1,25,2,2,1,0
3500.0,0.0,7,54000.0,5.0,0,39.0,0,0.0,8.160803920954665,15.428571384489794,1,1,1,0,3,11,0,6,2,10,2,0
1300.0,0.0,0,31000.0,4.0,1,31.0,0,0.0,7.170888478512505,23.846153662721896,1,0,0,1,3,0,1,25,2,2,1,0
2500.0,0.0,7,20000.0,5.0,0,26.0,0,0.0,7.824445930877619,7.999999967999999,1,1,0,0,3,3,1,6,1,9,1,0
1200.0,800.0,0,31000.0,4.0,1,25.0,0,0.6666666611111112,7.0909098220799835,25.83333311805556,0,0,0,0,3,2,0,6,1,2,1,0
3050.0,0.0,4,47000.0,5.0,0,27.0,0,0.0,8.02322468471667,15.409836015049716,1,1,0,1,3,1,1,25,2,0,1,0
1.2,0.0,0,31000.0,4.0,1,25.0,0,0.0,0.7884573603642702,100.0,1,0,0,1,2,0,1,6,2,1,1,0
1583.3,0.0,0,31000.0,4.0,1,23.0,0,0.0,7.367897948380997,19.579359441802822,1,0,0,1,3,1,1,6,2,1,0,0
1500.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,8,0,19,2,0,1,0
8800.0,0.0,7,120000.0,5.0,0,32.0,0,0.0,9.082620630373812,13.636363620867769,1,1,0,2,3,4,1,7,2,0,1,0
1000.0,0.0,0,31000.0,4.0,1,29.0,0,0.0,6.90875477931522,30.999999690000003,1,0,0,2,3,2,0,15,2,6,1,0
2100.0,0.0,2,40000.0,5.0,0,23.0,0,0.0,7.650168700845001,19.0476189569161,1,1,1,1,3,1,1,6,2,10,0,0
6000.0,0.0,7,92000.0,4.0,0,30.0,0,0.0,8.699681400989514,15.333333307777778,1,0,0,0,0,2,0,6,2,6,1,1
4700.0,0.0,10,31000.0,4.0,1,24.0,0,0.0,8.45553053102413,6.5957446668175645,1,0,0,1,3,3,1,0,1,1,0,0
1000.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,6.90875477931522,30.999999690000003,1,0,2,0,3,11,0,6,1,161,1,0
8000.0,2200.0,10,20000.0,2.0,0,33.0,0,0.27499999965625,8.987321812850125,2.499999996875,0,1,0,1,3,3,1,6,1,3,1,0
2700.0,0.0,10,30000.0,2.0,0,25.0,0,0.0,7.901377353792616,11.111111069958847,1,1,0,2,3,1,1,6,1,2,1,0
1500.0,0.0,2,35000.0,5.0,0,25.0,0,0.0,7.313886831633462,23.333333177777778,1,1,0,1,3,51,2,0,1,6,1,0
3200.0,0.0,10,19000.0,1.0,0,28.0,0,0.0,8.071218539969863,5.937499981445312,1,1,0,1,3,0,1,25,1,3,1,0
800.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,6.68586094706836,38.74999951562501,1,0,2,0,3,51,2,0,3,41,1,0
3000.0,0.0,10,19000.0,1.0,0,28.0,0,0.0,8.006700845440367,6.333333312222222,1,0,0,1,3,3,1,25,1,3,1,0
4000.0,866.6,10,10000.0,2.0,0,38.0,0,0.216649999458375,8.294299608857235,2.49999999375,0,1,0,1,3,2,0,6,1,2,2,0
1200.0,800.0,0,31000.0,4.0,1,25.0,0,0.6666666611111112,7.0909098220799835,25.83333311805556,0,0,0,0,3,2,0,0,1,2,1,0
1800.0,1000.0,0,31000.0,4.0,1,25.0,0,0.5555555524691358,7.496097345175956,17.222222126543212,0,0,0,0,3,2,0,0,1,2,1,0
4500.0,0.0,10,20000.0,3.0,0,25.0,0,0.0,8.412054873292933,4.4444444345679015,1,1,0,1,3,0,1,6,1,1,1,0
1700.0,0.0,2,10000.0,5.0,0,25.0,0,0.0,7.438971592395862,5.882352906574395,1,1,0,2,2,0,1,6,1,1,1,0
1680.0,500.0,2,10000.0,5.0,0,26.0,0,0.2976190458475057,7.427144133408616,5.952380916950114,0,1,1,1,3,1,1,6,1,13,1,0
1580.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.365812837209472,19.620253040378145,1,0,0,1,3,9,0,6,2,0,0,0
2450.0,442.6,4,10000.0,4.0,0,26.0,0,0.18065306048713037,7.804251383528112,4.081632636401499,0,1,0,1,3,51,2,7,1,0,1,0
5000.0,820.0,10,30000.0,3.0,0,30.0,0,0.16399999967200002,8.517393171418904,5.999999988,0,0,0,0,0,1,1,27,1,4,1,0
6000.0,2000.0,7,50000.0,5.0,0,38.0,0,0.33333333277777777,8.699681400989514,8.333333319444446,0,1,2,1,3,5,1,6,1,74,2,0
1670.0,0.0,2,19000.0,2.0,0,29.0,0,0.0,7.421177528595393,11.377245440854818,1,1,1,0,3,2,0,6,1,16,1,0
4000.0,2000.0,0,31000.0,4.0,1,33.0,0,0.49999999874999995,8.294299608857235,7.749999980625,0,0,0,0,3,2,0,6,1,0,1,0
2500.0,0.0,7,36000.0,5.0,0,25.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,2,3,0,1,6,2,2,1,0
2000.0,243.2,2,10000.0,5.0,0,31.0,0,0.121599999392,7.601402334583733,4.999999975000001,0,1,0,2,2,3,1,25,1,6,1,0
4000.0,0.0,7,105000.0,5.0,0,59.0,0,0.0,8.294299608857235,26.249999934374998,1,1,1,0,3,51,2,6,1,50,4,0
1650.0,400.0,2,19000.0,4.0,0,24.0,0,0.24242424095500462,7.409136443920128,11.515151445362719,0,0,0,1,2,0,1,6,1,3,0,0
2300.0,0.0,4,33000.0,5.0,0,27.0,0,0.0,7.741099090035366,14.347826024574669,1,1,0,1,2,0,1,6,2,2,1,0
5500.0,1750.0,10,6000.0,2.0,0,28.0,0,0.3181818176033058,8.612685172875459,1.0909090889256199,0,1,0,0,3,1,1,6,1,0,1,0
5800.0,0.0,10,105000.0,5.0,0,32.0,0,0.0,8.665785595466064,18.10344824464923,1,1,0,0,3,1,1,27,2,2,1,0
3200.0,1082.0,7,31000.0,3.0,0,37.0,0,0.33812499894335935,8.071218539969863,9.687499969726561,0,1,0,1,3,37,1,25,1,2,2,0
7000.0,0.0,10,50000.0,3.0,0,31.0,0,0.0,8.853808274977197,7.142857132653061,1,1,0,1,3,0,1,6,1,3,1,0
1047.6,0.0,0,31000.0,4.0,1,23.0,0,0.0,6.955211220138432,29.59144683475137,1,0,0,1,3,1,1,6,1,6,0,0
15000.0,4250.0,10,100000.0,3.0,0,25.0,0,0.2833333331444445,9.61587214452889,6.666666662222222,0,1,0,1,3,3,1,24,1,4,1,0
3100.0,0.0,4,48000.0,5.0,0,28.0,0,0.0,8.03947991910045,15.483870917793963,1,1,0,1,1,10,1,25,2,1,1,0
4300.0,2500.0,0,31000.0,4.0,1,30.0,0,0.5813953474851271,8.366602832783736,7.209302308815577,0,0,0,2,3,1,1,0,1,5,1,0
2500.0,1000.0,7,20000.0,5.0,0,33.0,0,0.3999999984,7.824445930877619,7.999999967999999,0,1,2,2,3,3,1,6,1,194,1,0
9700.0,4250.0,0,31000.0,4.0,1,36.0,0,0.43814432944521203,9.179984251961283,3.195876285365076,0,0,0,1,3,4,1,6,1,1,2,0
20000.0,3750.0,10,100000.0,4.0,0,25.0,0,0.18749999990625,9.90353755128617,4.9999999975,0,1,0,2,3,2,0,24,1,1,1,0
2080.0,0.0,2,31000.0,4.0,1,28.0,0,0.0,7.640603826393634,14.903846082193047,1,1,2,0,0,51,2,0,3,32,1,0
11000.0,0.0,7,150000.0,5.0,0,37.0,0,0.0,9.305741456739435,13.636363623966943,1,1,0,2,3,28,0,6,2,1,2,0
9800.0,4250.0,0,31000.0,4.0,1,36.0,0,0.4336734689452312,9.19023970026918,3.163265302894627,0,0,0,1,3,4,1,0,1,1,2,0
10500.0,0.0,10,120000.0,3.0,0,43.0,0,0.0,9.259225769705994,11.428571417687076,1,1,0,0,3,0,1,6,2,1,2,0
3000.0,0.0,4,45000.0,5.0,0,26.0,0,0.0,8.006700845440367,14.99999995,1,1,0,0,3,2,0,6,2,11,1,0
8000.0,0.0,7,140000.0,5.0,0,48.0,0,0.0,8.987321812850125,17.499999978125,1,1,0,0,3,0,1,6,2,4,3,0
1800.0,0.0,2,40000.0,5.0,0,25.0,0,0.0,7.496097345175956,22.22222209876543,1,1,0,0,3,20,1,6,2,0,1,0
1500.0,0.0,2,20000.0,3.0,0,25.0,0,0.0,7.313886831633462,13.333333244444445,1,1,0,0,3,0,1,0,1,9,1,0
1500.0,0.0,2,10000.0,5.0,0,46.0,0,0.0,7.313886831633462,6.666666622222222,1,1,0,0,3,51,2,27,1,5,3,0
2204.0,0.0,4,32000.0,5.0,0,28.0,0,0.0,7.6984827878809465,14.519056195467076,1,1,0,2,3,2,0,25,2,0,1,0
700.0,0.0,0,31000.0,4.0,1,21.0,0,0.0,6.55250788703459,44.28571365306124,1,0,2,2,3,0,1,6,2,25,0,0
1400.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.244941546337007,22.14285698469388,1,0,0,1,3,0,1,6,1,1,0,0
2000.0,0.0,4,29000.0,5.0,0,23.0,0,0.0,7.601402334583733,14.499999927500001,1,1,0,1,3,2,0,3,2,0,0,0
4114.3,0.0,4,68000.0,5.0,0,44.0,0,0.0,8.322467014463523,16.527720349688355,1,1,1,0,3,2,0,6,2,22,2,0
1600.0,0.0,0,31000.0,4.0,1,32.0,0,0.0,7.3783837129967145,19.37499987890625,1,0,0,2,3,5,1,6,1,0,1,0
4300.0,474.2,10,30000.0,5.0,0,36.0,0,0.1102790695109789,8.366602832783736,6.976744169821526,0,1,1,2,1,3,1,25,1,15,2,0
4000.0,0.0,4,64000.0,5.0,0,40.0,0,0.0,8.294299608857235,15.999999959999998,1,1,2,2,3,0,1,27,2,25,2,0
10000.0,4250.0,0,31000.0,4.0,1,31.0,0,0.424999999575,9.210440366976517,3.0999999969000003,0,0,1,0,3,2,0,6,1,22,1,0
1500.0,600.0,0,17000.0,4.0,0,25.0,0,0.39999999733333336,7.313886831633462,11.33333325777778,0,1,0,0,3,0,1,0,1,9,1,0
3200.0,745.6,10,31000.0,4.0,1,31.0,0,0.232999999271875,8.071218539969863,9.687499969726561,0,0,0,2,3,0,1,6,1,0,1,0
4400.0,0.0,10,68000.0,4.0,0,31.0,0,0.0,8.38958706681109,15.454545419421489,1,1,0,2,3,3,1,6,2,1,1,0
9000.0,0.0,0,31000.0,4.0,1,28.0,0,0.0,9.105090961257085,3.444444440617284,1,0,0,2,3,1,1,6,1,1,1,0
2500.0,0.0,7,36000.0,5.0,0,35.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,0,3,2,0,6,2,5,2,0
4583.3,0.0,10,40000.0,2.0,0,25.0,0,0.0,8.430392701279322,8.72733617976712,1,1,0,1,3,0,1,0,1,4,1,0
2449.0,0.0,4,50000.0,5.0,0,34.0,0,0.0,7.803843303538772,20.416496445828923,1,1,0,1,3,0,1,6,1,1,1,0
1390.0,400.0,0,31000.0,4.0,1,31.0,0,0.2877697821023757,7.237778191923443,22.302158112934116,0,0,0,0,3,51,2,6,1,1,1,0
2390.0,500.0,2,10000.0,2.0,0,36.0,0,0.20920502004516725,7.779466967458324,4.184100400903345,0,1,2,0,3,1,1,6,1,35,2,0
2800.0,0.0,10,30000.0,5.0,0,24.0,0,0.0,7.937731775260109,10.714285676020408,1,1,0,2,3,10,1,6,1,11,0,0
4300.0,0.0,10,20000.0,2.0,0,25.0,0,0.0,8.366602832783736,4.651162779881017,1,1,0,2,3,1,1,0,1,2,1,0
1000.0,0.0,0,31000.0,4.0,1,40.0,0,0.0,6.90875477931522,30.999999690000003,1,0,1,0,3,19,0,27,1,13,2,0
6650.0,0.0,10,20000.0,1.0,0,25.0,0,0.0,8.802522498284421,3.0075187924698965,1,1,0,2,3,0,1,10,1,3,1,0
855.5,12.5,0,31000.0,4.0,1,21.0,0,0.014611338227804346,6.752854317764174,36.23611880495478,0,0,1,1,3,2,0,19,1,21,0,0
1600.0,0.0,2,10000.0,2.0,0,22.0,0,0.0,7.3783837129967145,6.2499999609375,1,1,0,2,0,0,1,0,1,0,0,0
5050.0,0.0,10,30000.0,2.0,0,35.0,0,0.0,8.527341522468053,5.940594047642389,1,1,0,2,3,1,1,10,1,0,2,0
3419.0,0.0,7,50000.0,5.0,0,27.0,0,0.0,8.13739583005665,14.624159068077919,1,0,0,1,2,0,1,0,1,1,1,0
110.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,4.709530201312334,100.0,1,0,0,2,3,0,1,6,2,2,1,0
1000.0,600.0,0,31000.0,4.0,1,19.0,0,0.599999994,6.90875477931522,30.999999690000003,0,0,0,0,3,51,2,3,1,1,0,0
4200.0,0.0,7,30000.0,3.0,0,32.0,0,0.0,8.343077871169383,7.142857125850341,1,1,2,0,3,2,0,6,1,27,1,0
2890.0,0.0,7,20000.0,3.0,0,45.0,0,0.0,7.969357742016346,6.920415200967421,1,1,0,1,3,17,0,6,1,3,3,0
1178.0,500.0,0,31000.0,4.0,1,21.0,0,0.42444821371436153,7.072421900537371,26.315789250290415,0,0,2,0,3,3,1,6,1,422,0,0
850.0,100.0,0,31000.0,4.0,1,37.0,0,0.11764705743944638,6.7464121285733745,36.47058780622838,0,0,2,0,3,2,0,25,1,145,2,0
3600.0,0.0,7,30000.0,3.0,0,41.0,0,0.0,8.188966863648876,8.333333310185186,1,1,0,2,3,51,2,10,1,3,2,0
1350.0,250.0,0,31000.0,4.0,1,25.0,0,0.1851851838134431,7.208600337960199,22.962962792866943,0,0,0,2,3,0,1,6,1,4,1,0
2800.0,0.0,10,30000.0,3.0,0,35.0,0,0.0,7.937731775260109,10.714285676020408,1,0,0,1,3,2,0,6,1,3,2,0
2500.0,0.0,4,36000.0,5.0,0,31.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,0,3,0,1,6,2,1,1,0
18752.2,0.0,7,150000.0,5.0,0,24.0,0,0.0,9.839119683503325,7.999061439191635,1,1,0,0,3,1,1,6,2,0,0,0
2500.0,0.0,7,30000.0,5.0,0,29.0,0,0.0,7.824445930877619,11.999999952,1,0,0,0,3,20,1,6,1,2,1,0
1900.0,1100.0,0,31000.0,4.0,1,31.0,0,0.5789473653739613,7.550135342488429,16.315789387811634,0,0,0,0,3,24,0,6,1,2,1,0
3580.0,0.0,7,58000.0,5.0,0,28.0,0,0.0,8.183397369998433,16.201117273181236,1,1,0,0,3,0,1,6,2,5,1,0
3000.0,1750.0,0,31000.0,4.0,1,22.0,0,0.5833333313888889,8.006700845440367,10.333333298888888,0,0,0,2,3,0,1,0,1,0,0,0
12000.0,4250.0,10,50000.0,5.0,0,30.0,0,0.35416666637152777,9.392745258631441,4.1666666631944445,0,1,0,1,3,1,1,15,1,1,1,1
5500.0,800.0,7,20000.0,3.0,0,48.0,0,0.14545454519008266,8.612685172875459,3.6363636297520663,0,1,2,0,3,12,0,6,1,59,3,0
1040.4,250.0,0,31000.0,4.0,1,23.0,0,0.2402921929998828,6.948321240728799,29.796231931985467,0,0,1,1,3,27,1,25,1,15,0,0
2590.0,0.0,7,20000.0,2.0,0,30.0,0,0.0,7.85979918056211,7.72200769219302,1,1,0,0,3,2,0,15,1,6,1,0
2688.8,650.0,7,5000.0,3.0,0,31.0,0,0.24174352781261702,7.897222120389449,1.8595655985585924,0,1,0,0,3,3,1,6,1,0,1,0
3750.0,0.0,10,50000.0,5.0,0,26.0,0,0.0,8.229777750081887,13.333333297777777,1,1,0,2,3,0,1,0,1,2,1,0
2500.0,0.0,4,36000.0,5.0,0,33.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,0,3,5,1,6,2,2,1,0
19850.0,0.0,10,20000.0,3.0,0,52.0,0,0.0,9.89600966268017,1.007556674555387,1,1,1,0,3,3,1,6,1,8,3,0
1700.0,0.0,2,17000.0,3.0,0,22.0,0,0.0,7.438971592395862,9.99999994117647,1,1,0,1,3,0,1,25,1,23,0,0
2700.0,890.0,7,39000.0,5.0,0,33.0,0,0.32962962840877913,7.901377353792616,14.4444443909465,0,1,0,1,2,3,1,6,1,4,1,0
2080.0,0.0,2,33000.0,5.0,0,24.0,0,0.0,7.640603826393634,15.865384539108726,1,1,0,0,3,4,1,6,2,5,0,0
1300.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.170888478512505,23.846153662721896,1,0,0,2,3,1,1,6,1,4,0,0
1500.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,2,3,1,1,6,1,4,0,0
15000.0,0.0,10,20000.0,3.0,0,25.0,0,0.0,9.61587214452889,1.3333333324444445,1,1,0,0,3,5,1,15,1,3,1,0
1900.0,0.0,2,44000.0,5.0,0,24.0,0,0.0,7.550135342488429,23.15789461495845,1,1,2,2,0,3,1,6,2,17,0,0
1400.0,200.0,0,31000.0,4.0,1,25.0,0,0.1428571418367347,7.244941546337007,22.14285698469388,0,0,2,0,3,51,2,6,1,57,1,0
12545.4,400.0,7,20000.0,4.0,0,42.0,0,0.03188419657254118,9.437189050820216,1.5942098286270587,0,1,2,0,3,51,2,6,1,48,2,0
1800.0,0.0,2,10000.0,3.0,0,31.0,0,0.0,7.496097345175956,5.555555524691358,1,1,0,1,3,37,1,25,1,2,1,0
1480.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.300472814267799,20.945945804419285,1,0,0,1,3,1,1,6,1,4,0,0
2000.0,0.0,4,15000.0,5.0,0,39.0,0,0.0,7.601402334583733,7.4999999625000004,1,1,0,0,3,51,2,6,1,2,2,0
2083.3,0.0,4,30000.0,5.0,0,24.0,0,0.0,7.642188346447625,14.400230334564245,1,1,0,2,3,1,1,7,2,2,0,0
15000.0,0.0,10,20000.0,3.0,0,25.0,0,0.0,9.61587214452889,1.3333333324444445,1,1,0,0,3,5,1,15,1,3,1,0
800.0,250.0,0,31000.0,4.0,1,26.0,0,0.31249999609375007,6.68586094706836,38.74999951562501,0,0,0,0,3,2,0,6,1,4,1,0
4600.0,0.0,10,31000.0,4.0,1,28.0,0,0.0,8.434028950155469,6.739130420132326,1,0,0,1,3,3,1,15,1,0,1,0
2083.3,0.0,4,30000.0,5.0,0,24.0,0,0.0,7.642188346447625,14.400230334564245,1,1,0,2,3,1,1,7,2,2,0,0
2550.0,500.0,7,30000.0,3.0,0,36.0,0,0.196078430603614,7.844240718141811,11.764705836216839,0,0,0,0,3,0,1,6,1,0,2,0
4500.0,0.0,7,74000.0,5.0,0,33.0,0,0.0,8.412054873292933,16.444444407901237,1,1,1,0,3,2,0,19,2,20,1,0
1660.0,0.0,2,38000.0,5.0,0,31.0,0,0.0,7.415175109613295,22.89156612715924,1,1,1,0,3,0,1,6,2,21,1,0
9800.0,0.0,10,30000.0,3.0,0,24.0,0,0.0,9.19023970026918,3.06122448667222,1,1,0,0,3,2,0,16,1,0,0,0
5500.0,0.0,10,96000.0,5.0,0,30.0,0,0.0,8.612685172875459,17.454545422809918,1,1,0,0,3,23,0,19,2,0,1,0
1200.0,500.0,0,31000.0,4.0,1,27.0,0,0.4166666631944445,7.0909098220799835,25.83333311805556,0,0,2,0,3,51,2,6,1,467,1,0
2100.0,0.0,2,20000.0,3.0,0,29.0,0,0.0,7.650168700845001,9.52380947845805,1,1,2,1,3,18,0,6,1,48,1,0
3350.0,0.0,7,31000.0,4.0,1,30.0,0,0.0,8.11701408773731,9.253731315660502,1,0,0,2,3,14,1,15,1,2,1,0
2500.0,0.0,4,47000.0,5.0,0,27.0,0,0.0,7.824445930877619,18.799999924799998,1,1,0,2,3,0,1,7,2,4,1,0
2000.0,0.0,4,15000.0,5.0,0,39.0,0,0.0,7.601402334583733,7.4999999625000004,1,1,0,0,3,51,2,6,1,2,2,0
4830.0,0.0,7,79000.0,5.0,0,36.0,0,0.0,8.482808764554406,16.35610762659191,1,1,0,1,3,2,0,6,2,1,2,0
1550.0,0.0,0,31000.0,4.0,1,36.0,0,0.0,7.346655163176539,19.99999987096774,1,0,0,0,3,41,0,6,1,2,2,0
2044.8,0.0,4,30000.0,5.0,0,33.0,0,0.0,7.623544190022907,14.671361430597802,1,1,0,0,3,38,0,25,1,0,1,1
2000.0,600.0,4,22000.0,5.0,0,28.0,0,0.29999999850000003,7.601402334583733,10.999999945,0,1,0,0,3,51,2,27,1,2,1,0
1200.0,250.0,0,31000.0,4.0,1,39.0,0,0.20833333159722225,7.0909098220799835,25.83333311805556,0,0,0,0,3,11,0,6,1,4,2,0
3600.0,3000.0,0,31000.0,4.0,1,34.0,0,0.8333333310185185,8.188966863648876,8.611111087191357,0,0,0,0,3,0,1,0,1,0,1,0
4000.0,0.0,7,64000.0,5.0,0,32.0,0,0.0,8.294299608857235,15.999999959999998,1,1,0,0,3,2,0,0,2,2,1,0
1200.0,240.9,0,31000.0,4.0,1,29.0,0,0.20074999832708335,7.0909098220799835,25.83333311805556,0,0,0,1,3,0,1,6,1,1,1,0
2500.0,0.0,4,36000.0,5.0,0,36.0,0,0.0,7.824445930877619,14.3999999424,1,1,1,0,3,2,0,6,2,22,2,0
2000.0,0.0,4,31000.0,4.0,1,24.0,0,0.0,7.601402334583733,15.4999999225,1,0,0,1,3,51,2,0,3,2,0,0
1850.0,0.0,2,10000.0,1.0,0,27.0,0,0.0,7.523481312573497,5.405405376186998,1,1,2,1,3,2,0,25,1,25,1,0
1500.0,800.0,0,31000.0,4.0,1,25.0,0,0.5333333297777778,7.313886831633462,20.66666652888889,0,0,0,0,3,51,2,15,1,0,1,0
